run_id;run_mode;sequence_no;attempt_no;attempt_uid;test_id;case_id;area;suite_type;scenario;scenario_turn;block;variant_index;variant_type;variant_source;previously_executed;prior_validated;prior_result;source_case_id;source_mapping;question;evaluation_profile;expected_scope;expected_animal;input_data;expected_behavior;expected_fields;fallback;guardrail;support_current;probe_type;response;latency_ms;message_count;response_truncated;message_ids;whatsapp_metadata;send_system_timestamp;system_timestamp;collector_success;collector_note;collector_status;semantic_status;scope_status;animal_status;detected_scope;detected_animals;response_class;guardrail_flags;core_status;overall_status;error_flags;attempts_total;chosen_attempt_no
AUTO_20260831_164851;smoke;11;1;SEL_PROD_002_V0_A1;SEL_PROD_002_V0;SEL_PROD_002;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_002;0;canonical;manual_selected;False;False;;PROD_005;exact;quale gruppo è calato nella produzione?;group_production_drop;group;;gruppo, n animali, produzione gruppo corrente, produzione baseline gruppo utlimi 7 gg, delta produzione gruppo;"Confronto produzione per gruppo:
{tabella}
Se il calo è concentrato nel gruppo, verificare anche fattore ambientale/gestionale/alimentare.";Gruppo | Animali | Latte medio attuale | Baseline gruppo | Delta kg/capo | THI | Note;Mancano gruppi o baseline produttive di gruppo.;Non concludere razione/ambiente senza dati di supporto.;Supportato se produzione e baseline presenti;canonical;"Dati 29‑ago‑2026 vs 30‑ago‑2026 (residuo medio rispetto alla curva attesa)

P1: –0,411 → –0,399 (+0,012) → leggero miglioramento
P2: –0,448 → –0,432 (+0,016) → leggero miglioramento
P3: –0,439 → –0,406 (+0,033) → leggero miglioramento
P4+: –0,399 → –0,377 (+0,022) → leggero miglioramento


Nessun gruppo di parità ha registrato un calo nella produzione tra le due giornate; tutti hanno mostrato una variazione verso valori più vicini a zero, quindi una resa leggermente migliore rispetto al livello atteso.



Cosa fare

Verificare SCC, conducibilità e temperatura ambiente (THI) per escludere mastite o stress termico, anche se la produzione è stabile.
Controllare le bufale in late lactation (P4+) perché sono più sensibili a deficit energetico e stress ambientale.
Monitorare gli arti per eventuali problemi locomotori che potrebbero influire in futuro.
Rivedere l’alimentazione garantendo apporto energetico adeguato a tutti i gruppi, soprattutto P1‑P3.


Se vuoi approfondire un gruppo o un singolo animale, fammi sapere.";65331;1;False;C27B3354ED12AE2FA4;[17:03, 31/08/2026] Marica Marches:;2026-08-31T17:02:47;2026-08-31T17:04:00;True;OK;PASS;PASS;PASS;N/A;group;;narrative;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;12;1;SEL_PROD_003_V0_A1;SEL_PROD_003_V0;SEL_PROD_003;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_003;0;canonical;manual_selected;False;False;;PROD_007;exact;perché animale 3118 ha calato?;production_drop_reason;animal;3118;DIM, gruppo, lattazione, delta produzione, allarmi attivi triage/probabilità patologia;"La {animal_id} è sotto il suo andamento recente di {production_delta_kg} kg.
{tabella}
Se conducibilità/SCC sono alterati, verifica latte e mammella; se ruminazione è bassa, controlla appetito/stato generale; se il gruppo cala con THI alto, valuta contesto ambientale.";Animale | Latte attuale | Baseline | Delta kg | Ruminazione | Conducibilità | SCC score | THI | Mungiture | Esito PECUS;Manca produzione/baseline o dati associati.;Non dare causa unica se segnali discordanti o assenti.;Supportato se produzione e baseline presenti;canonical;"3118: stress da calore, probabilità 76 %

Perdita stimata 8,1 kg/giorno rispetto alla produzione attesa

Segnali: calo produzione acuto -0,28 %, ore di caldo 24 h, perdita prevista 8,07 kg/giorno

Azioni: attiva ventilatori o nebulizzatori e fornisci zone d’ombra; garantisci acqua fresca e abbondante in più punti; aumenta la densità energetica della razione (concentrati di alta qualità) nelle ore più fresche; controlla quotidianamente il consumo di sostanza secca e integri vitamine A, E e selenio; verifica segni di disidratazione o stress aggiuntivo.



Se vuoi approfondisco.";52456;1;False;AC8CB2386AB76F6CA6;[17:04, 31/08/2026] Marica Marches:;2026-08-31T17:04:05;2026-08-31T17:05:05;True;OK;PASS;PASS;PASS;PASS_EXPLICIT;animal;3118;results;NUTRITIONAL_PRESCRIPTION_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_164851;smoke;13;1;SEL_PROD_004_V0_A1;SEL_PROD_004_V0;SEL_PROD_004;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_004;0;canonical;manual_selected;False;False;;PROD_008;exact;quanti/quali animali mi costano di più?;economic_loss_list;herd;;ID, gruppo, DIM, produzione baseline, delta ultimi 7 gg, costo totale, produzione baseline  gruppo;"Animali con maggiore perdita economica stimata dai dati disponibili:
{tabella}
Mostra sempre se il prezzo latte è reale o default e il periodo della stima.";Animale | DIM | Gruppo | Calo kg/g | Prezzo latte usato | Perdita €/g | Base calcolo | Note;Manca prezzo latte esplicito, baseline o perdita calcolabile: non stimare il costo in euro. Se possibile mostra solo la perdita produttiva disponibile e indica l'input mancante.;Non mostrare euro e non usare prezzi/default non esplicitamente disponibili nel dataset o nella configurazione corrente.;"Supportato solo se sono disponibili baseline/perdita e prezzo latte esplicito; altrimenti usare fallback senza stimare euro.";canonical;"#2516: mastite al parto, probabilità 65 %, perdita 8,8 kg/giorno
#3118: stress da calore, probabilità 76 %, perdita 8,1 kg/giorno
#1320: stress da calore, probabilità 73 %, perdita 7,7 kg/giorno


La mastite al parto riduce drasticamente la capacità di produrre latte e può richiedere terapia antibiotica, aumentando i costi di cura e il rischio di ulteriori infezioni. Lo stress da calore costringe la bufala a deviare energia per raffreddarsi (respirazione accelerata, evaporazione), diminuisce l’assunzione di sostanza secca e porta a una riduzione della produzione lattiera di oltre il 10 %.



Azioni consigliate:

Mastite: preleva campione di latte per SCC e coltura, avvia terapia antibiotica mirata, migliora igiene della stalla e dei robot di mungitura, controlla quotidianamente conducibilità e SCC.
Stress da calore: installa o potenzia ventilatori e nebulizzatori, garantisci abbondante acqua fresca in più punti, fornisci zone d’ombra, aumenta la densità energetica della razione nelle ore più fresche, integra vitamine A, E e selenio […]";72639;1;False;C9410E317A460E98BF;[17:06, 31/08/2026] Marica Marches:;2026-08-31T17:05:10;2026-08-31T17:06:31;True;OK;PASS;PASS;PASS;N/A;herd_query;1320,2516,3118;results;THERAPY_OVERREACH_REVIEW|NUTRITIONAL_PRESCRIPTION_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_164851;smoke;14;1;SEL_PROD_005_V0_A1;SEL_PROD_005_V0;SEL_PROD_005;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_005;0;canonical;manual_selected;False;False;;PROD_010;exact;chi perde latte da più giorni?;persistent_milk_loss;herd;;ID, gruppo, dIM, produzione baseline, delta ultimi 7 gg, n giorni sotto baseline;"Animali con calo produttivo persistente:
{tabella}
Distinguere se il segnale è individuale o condiviso dal gruppo.";Animale | DIM | Gruppo | Giorni sotto baseline | Calo medio kg | Calo massimo | Segnali associati | Ultimo esito;Manca storico produzione sufficiente.;Non usare 'cronico' senza regola validata e storico clinico.;Supportato se produzione e baseline presenti;canonical;"#150 (giorni_deviante 1): probabilità 14 % — motivo “conducibilità +4.3 σ”
#7025 (giorni_deviante 1): probabilità 9 % — motivo “conducibilità +5.5 σ, resa vs curva -1.7 σ”
#2543 (giorni_deviante 1): probabilità 2 % — motivo “conducibilità +9.6 σ”


Tutte e tre le bufale presentano una deviazione di un solo giorno; nessuna perde latte da più di un giorno.



Se vuoi approfondire una di queste bufale (es. vedere la perdita stimata o le azioni consigliate), fammi sapere.";29735;1;False;6263229DB0F89A9E3B;[17:07, 31/08/2026] Marica Marches:;2026-08-31T17:06:36;2026-08-31T17:07:13;True;OK;PASS;PASS;PASS;N/A;herd_query;150,2543,7025;results;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;15;1;SEL_MAST_001_V0_A1;SEL_MAST_001_V0;SEL_MAST_001;MASTITE;functional;FUNCTIONAL_MASTITE;;SEL_MAST_001;0;canonical;manual_selected;False;False;;MAMM_001;guardrail_adapted;chi ha la mastite oggi?;mammary_signal_list;herd;;ID, gruppo, dim, lattazione, conducibilità corrente, media conducibilità ultimi 7 gg, conta SCC, delta produzione, probabilità triage;Gli animali che presentano segnali mammari elevati sono i seguenti:;Animale | DIM | Parità | Gruppo | Segnale mammario | Conducibilità | SCC score | Calo latte | Ultimo dato;Mancano dati mammari aggiornati o campi necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non usare 'mastite certa'; usare 'segnale mammario'. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se dati mammari presenti;canonical;"7382 (IT065990517382): mastite, probabilità 67 %.

Perdita stimata 4,3 kg latte/giorno.

Segnali: alta probabilità di mastite, riduzione prevista della produzione.

Azioni: prelevare campione di latte per coltura e SCC; se confermata, avviare terapia antibiotica mirata; potenziare igiene delle mammelle e dei robot di mungitura; monitorare quotidianamente conducibilità e SCC.

8079 (IT065990828079): mastite, probabilità 62 %.

Perdita stimata 4,2 kg latte/giorno.

Segnali: elevata probabilità di mastite, perdita di produzione attesa.

Azioni: prelevare campione di latte per coltura e SCC; trattare con antibiotico specifico se confermato; migliorare pulizia delle mammelle e delle attrezzature; sorvegliare conducibilità e SCC.



Se vuoi approfondisco dati singola bufala o consigli di gestione aggiuntivi.";39642;1;False;FC8F3B539353F846F2;[17:08, 31/08/2026] Marica Marches:;2026-08-31T17:07:26;2026-08-31T17:08:13;True;OK;PASS;PASS;PASS;N/A;herd_query;7382,8079;results;THERAPY_OVERREACH_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_164851;smoke;16;1;SEL_MAST_002_V0_A1;SEL_MAST_002_V0;SEL_MAST_002;MASTITE;functional;FUNCTIONAL_MASTITE;;SEL_MAST_002;0;canonical;manual_selected;False;False;;MAMM_002;exact;Quali vacche hanno conducibilità elevata?;conductivity_list;herd;;ID, gruppo, DIM , lattazione, ultima conducibilità, baseline conducibilità, delta utlimi 3 giorni;"Animali/dati mammari richiesti:
{tabella}
Interpretazione: usa questi dati come segnale mammario da verificare in stalla; controlla latte, mammella e CMT/campione se previsto dal protocollo.";Animale | DIM | Gruppo | Conducibilità | Baseline/Soglia | Ultima mungitura | SCC score | Calo latte;Mancano dati mammari aggiornati o campi necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non usare 'mastite certa'; usare 'segnale mammario'. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se dati mammari presenti;canonical;"Dati (30 ag‑2026) – conducività media del latte (mS/cm)

#2474 (L7, DIM 275): 17,3 — media gruppo 13,5 (+3,8)
#5127 (L5, DIM 423): 15,1 — media gruppo 13,5 (+1,6)
#8102 (L1, DIM 104): 13,7 — media gruppo 13,5 (+0,2)


Spiegazione

Valori superiori alla media (≈13,5 mS/cm) indicano una conducibilità elevata, spesso associata a infiammazione della mammella (mastite) soprattutto se accompagnati da forte riduzione della produzione (residual rel negativo). Le tre bufale sopra riportate mostrano le conduzioni più alte della mandria e, per 2474 e 5127, scostamenti produttivi molto negativi (‑90 % e ‑69 %).



Azioni consigliate

Monitorare quotidianamente la conducibilità di queste bufale; segnalarne eventuali aumenti.
Verificare altri segnali di mastite: temperatura della mammella, consistenza del latte, presenza di edema.
Prelevare campioni di latte per conta delle cellule somatiche e, se necessario, coltura batterica.
Rivedere l’igiene della mammella e la pulizia delle apparecchiature di mungitura; aumentare la disinfezione se necessario […]";58007;1;False;13508E7D1A17125EF8;[17:09, 31/08/2026] Marica Marches:;2026-08-31T17:08:18;2026-08-31T17:09:24;True;OK;PASS;PASS;PASS;N/A;herd_query;2474,5127,8102;results;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;17;1;SEL_MAST_003_V0_A1;SEL_MAST_003_V0;SEL_MAST_003;MASTITE;functional;FUNCTIONAL_MASTITE;;SEL_MAST_003;0;canonical;manual_selected;False;False;;MAMM_006;guardrail_adapted;perché l'animale 2516 è segnalata per mastite?;mammary_reason;animal;2516;dim, gruppo, lattazione, conducibilità, SCC, conducibilità quarto maggiore, delta produzione, perdita prevista;"Animali/dati mammari richiesti:
{tabella}
Interpretazione: usa questi dati come segnale mammario da verificare in stalla; controlla latte, mammella e CMT/campione se previsto dal protocollo.";Animale | Segnale | Conducibilità | SCC score | Calo latte | Ultima mungitura | DIM | Gruppo;Mancano dati mammari aggiornati o campi necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non usare 'mastite certa'; usare 'segnale mammario'. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se dati mammari presenti;canonical;"#2516: perdita 8,8 kg/giorno — molto al di sopra di quello normale
2516 (mastite al parto, probabilità 65%).

Perdita stimata 8,8 kg/giorno (prevista 8,78 kg/giorno).

Segnali: scostamento medio 10 gg ‑0,87 %; perdita prevista 8,78 kg/giorno; conducibilità persistente z‑score +0,81.

Controlla il latte con CMT e conta cellule somatiche; preleva campione da ogni quarto per coltura; pulisci le mammelle prima della mungitura; se la coltura è positiva avvia terapia antibiotica mirata; monitora quotidianamente conducibilità e produzione per almeno 7 giorni.



Se vuoi approfondisco il protocollo di trattamento.";65041;1;False;898D2156DECCE4B64E;[17:10, 31/08/2026] Marica Marches:;2026-08-31T17:09:29;2026-08-31T17:10:41;True;OK;PASS;PASS;PASS;PASS_EXPLICIT;animal;2516;results;THERAPY_OVERREACH_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_164851;smoke;18;1;SEL_MAST_004_V0_A1;SEL_MAST_004_V0;SEL_MAST_004;MASTITE;functional;FUNCTIONAL_MASTITE;;SEL_MAST_004;0;canonical;manual_selected;False;False;;MAMM_012;exact;chi è segnata per mastite per più giorni?;persistent_mammary_signal;herd;;ID, gruppo, lattazione, DIM, timestamp prima segnalazione,;"Animali/dati mammari richiesti:
{tabella}
Interpretazione: usa questi dati come segnale mammario da verificare in stalla; controlla latte, mammella e CMT/campione se previsto dal protocollo.";Animale | DIM | Gruppo | Giorni con segnale | Primo segnale | Ultimo segnale | Esiti registrati | Trend latte;Mancano dati mammari aggiornati o campi necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non usare 'mastite certa'; usare 'segnale mammario'. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Parziale: dipende dallo storico;canonical;Nessuna bufala è segnata per mastite per più di un giorno. Al momento le uniche segnalazioni di mastite riguardano le bufale 7382 e 8079, entrambe registrate il 25 agosto 2026, e non risultano ripetute in altri giorni. Se vuoi approfondire la gestione di queste due bufale o impostare un monitoraggio più continuo, fammi sapere.;41711;1;False;C0DF6AD92610E6FADD;[17:11, 31/08/2026] Marica Marches:;2026-08-31T17:10:46;2026-08-31T17:11:35;True;OK;PASS;PASS;PASS;N/A;herd_query;;no_data;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;19;1;SEL_MET_001_V0_A1;SEL_MET_001_V0;SEL_MET_001;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_001;0;canonical;manual_selected;False;False;;MET_002;guardrail_adapted;Chi ha chetosi?;possible_ketosis_list;herd;;id, gruppo, DIM, lattazione, delta produzione, delta ruminazione, produzione attesa;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Animale | DIM | Gruppo | Segnale compatibile | Calo latte | Ruminazione | F:P | BHB registrato;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;canonical;"#2516 (L2, DIM 17): 1,8 kg — attesi 12,3 kg (-10,5 kg, -85%) – probabilità 78%
#3118 (L2, DIM 62): 6,0 kg — attesi 14,8 kg (-8,8 kg, -59%) – probabilità 78%
#444 (L3, DIM 27): 5,2 kg — attesi 14,7 kg (-9,5 kg, -65%) – probabilità 70%
#2468 (L3, DIM 55): 2,6 kg — attesi 15,8 kg (-13,2 kg, -83%) – probabilità 70%
#2448 (L3, DIM 44): 6,9 kg — attesi 15,9 kg (-9,0 kg, -57%) – probabilità 67%


Le cinque bufale elencate presentano alta probabilità di chetosi, con forte calo di produzione rispetto al valore atteso.



Azioni consigliate: esegui subito test rapido BHB su latte o sangue per confermare la chetosi; somministra glucosio orale (es. 500 ml soluzione al 50 %) e integra inositolo + B12/α‑lipoico secondo le dosi del produttore; verifica la razione energetica, soprattutto per le bufale in lattazione precoce (DIM < 30) e per quelle in transizione; monitora produzione e BHB nei prossimi 7 giorni, intervenendo nuovamente se la perdita non melhora del 10‑15 %.



Se vuoi approfondire dosaggi o un protocollo di monitoraggio, fammi sapere.";72644;1;False;87D91DA668DF7C1B2E;[17:13, 31/08/2026] Marica Marches:;2026-08-31T17:11:49;2026-08-31T17:13:09;True;OK;PASS;PASS;PASS;N/A;herd_query;444,2448,2468,2516,3118;results;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;20;1;SEL_MET_002_V0_A1;SEL_MET_002_V0;SEL_MET_002;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_002;0;canonical;manual_selected;False;False;;PROD_014;exact_cross_area;quali animali hanno calo latte e ruminazione?;milk_rumination_drop;herd;;ID, gruppo, DIM, delta produzione, delta ruminazione;"Animali con calo produttivo e ruminazione ridotta:
{tabella}
Controlla appetito, riempimento ruminale e comportamento; BHB se previsto da protocollo.";Animale | DIM | Gruppo | Calo kg | Ruminazione attuale | Delta ruminazione | THI | Note;Mancano ruminazione o baseline ruminazione.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'.";Supportato se produzione e baseline presenti;canonical;L'analisi richiesta è troppo articolata per una sola domanda: prova a spezzarla in domande più semplici.;48146;1;False;D97735EAABC250B321;[17:14, 31/08/2026] Marica Marches:;2026-08-31T17:13:14;2026-08-31T17:14:10;True;OK;PASS;REVIEW;REVIEW;N/A;unclear;;narrative;;REVIEW;REVIEW;HERD_SCOPE_UNCLEAR;1;1
AUTO_20260831_164851;smoke;21;1;SEL_MET_003_V0_A1;SEL_MET_003_V0;SEL_MET_003;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_003;0;canonical;manual_selected;False;False;;MET_005;exact;l'animale 3118 rumina bene?;rumination_animal;animal;3118;lattazione, DIM, ruminazione, baseline ruminazione, delta ruminazione;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Dato | Valore | Baseline | Scostamento | Note;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;canonical;"3118: heat stress, probabilità 76 %



Produce 8,1 kg/giorno in meno rispetto al normale — perdita stimata 8,1 kg/giorno



Segnali: calo produzione acuto −0,28 %, ore di caldo 24,0 h, perdita prevista ML 8,07 kg/giorno



Nessuna allerta specifica di diminuzione della ruminazione è stata generata, ma lo stress da caldo riduce l’assunzione di foraggio e può compromettere la ruminazione. Controlla visivamente la bufala, verifica che mastichi regolarmente soprattutto nelle ore fresche, mantieni l’apporto di foraggio al ≥ 90 % del fabbisogno e distribuiscilo in più somministrazioni giornaliere. Assicura ventilazione adeguata, nebulizzatori o ventole nelle zone di alimentazione e acqua fresca illimitata. Monitora il parametro “rumination minutes” (se disponibile); un calo > 10 % rispetto alla media richiede ulteriori interventi.



Se vuoi approfondisco con altri dati o suggerimenti specifici.";49317;1;False;3B2E5C2B68B14EFC58;[17:15, 31/08/2026] Marica Marches:;2026-08-31T17:14:15;2026-08-31T17:15:12;True;OK;PASS;PASS;PASS;PASS_EXPLICIT;animal;3118;results;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;22;1;SEL_MET_004_V0_A1;SEL_MET_004_V0;SEL_MET_004;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_004;0;canonical;manual_selected;False;False;;CUSTOM_SELECTED;custom_selected;chi ha grasso elevato nel latte?;high_milk_fat;herd;;ID, gruppo, lattazione, DIM, fat_pct, ultima produzione, n sessioni mungitura;;;;"Non formulare diagnosi certa; non prescrivere terapia; non usare priorità non implementata.";Selezionato manualmente come attualmente supportato;canonical;L'analisi richiesta è troppo articolata per una sola domanda: prova a spezzarla in domande più semplici.;49299;1;False;C4B7F1524A8ED31A55;[17:16, 31/08/2026] Marica Marches:;2026-08-31T17:15:17;2026-08-31T17:16:14;True;OK;PASS;REVIEW;REVIEW;N/A;unclear;;narrative;;REVIEW;REVIEW;HERD_SCOPE_UNCLEAR;1;1
AUTO_20260831_164851;smoke;23;1;SEL_GEN_001_V0_A1;SEL_GEN_001_V0;SEL_GEN_001;GENERICO;functional;FUNCTIONAL_GENERICO;;SEL_GEN_001;0;canonical;manual_selected;False;False;;ID_004;exact;l'animale 3118 è in lattazione?;lactation_status;animal;3118;status animale, gruppo, lattazione, DIM, ultimo parto;"Identikit animale con i dati attualmente disponibili:
{tabella}
Dichiarare sempre i domini mancanti: riproduzione/asciutta/razione se non integrati.";Animale | Stato lattazione | DIM | Ultima mungitura | Ultimo aggiornamento;Animale non trovato o dati base insufficienti per costruire l'identikit.;"Non inventare dati riproduttivi, asciutta, trattamenti o stato non presente. Non dire 'sta bene' se mancano dati; distinguere assenza di segnale da assenza di dato.";Supportato parziale;canonical;"#3118 (L2, DIM 62): in lattazione — fase peak


La bufala è nella seconda lattazione, a 62 giorni dalla parturizione, in fase di picco della produzione.



Continua il monitoraggio di routine del latte e dei parametri sanitari; segnala subito eventuali anomalie.



Se vuoi approfondisco altri parametri.";29402;1;False;376D654BBCC04DDFA3;[17:16, 31/08/2026] Marica Marches:;2026-08-31T17:16:27;2026-08-31T17:17:04;True;OK;PASS;PASS;PASS;PASS_EXPLICIT;animal;3118;results;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;24;1;SEL_GEN_002_V0_A1;SEL_GEN_002_V0;SEL_GEN_002;GENERICO;functional;FUNCTIONAL_GENERICO;;SEL_GEN_002;0;canonical;manual_selected;False;False;;ID_001;exact;mostrami l'animale 3118;animal_profile;animal;3118;status, gruppo, lattazione, DIM, ultimo parto, asciutta prevista?, baseline produzione, probabilità triage;"Identikit animale con i dati attualmente disponibili:
{tabella}
Dichiarare sempre i domini mancanti: riproduzione/asciutta/razione se non integrati.";Sezione | Dato | Valore | Ultimo aggiornamento | Nota;Animale non trovato o dati base insufficienti per costruire l'identikit.;"Non inventare dati riproduttivi, asciutta, trattamenti o stato non presente. Non dire 'sta bene' se mancano dati; distinguere assenza di segnale da assenza di dato.";Supportato parziale;canonical;"3118 (L2, DIM 62): heat stress, probabilità 76%

Produce 6,0 kg — attesi ≈ 14,8 kg (-8,8 kg, -59%). Perdita stimata 8,1 kg/giorno



Segnali: calo produzione acuto -0,28 %, ore di caldo 24 h, perdita prevista 8,07 kg/giorno



Azioni: verifica che la bufala mastichi e respiri normalmente; aumenta ventilazione e attiva nebulizzatori vicino al punto di alimentazione; distribuisci il foraggio in più somministrazioni per favorire l’ingestione nelle ore più fresche; assicurati acqua fresca e pulita illimitata; monitora produzione e ruminazione per 2‑3 giorni, se il deficit persiste chiama il veterinario.



Se vuoi approfondisco.";51732;1;False;84BBE1A88137896053;[17:18, 31/08/2026] Marica Marches:;2026-08-31T17:17:09;2026-08-31T17:18:08;True;OK;PASS;PASS;PASS;PASS_EXPLICIT;animal;3118;results;;PASS;PASS;;1;1
AUTO_20260831_164851;smoke;25;1;SEL_GEN_003_V0_A1;SEL_GEN_003_V0;SEL_GEN_003;GENERICO;functional;FUNCTIONAL_GENERICO;;SEL_GEN_003;0;canonical;manual_selected;False;False;;HERD_001;exact;com'è oggi la stalla?;herd_status;herd;;nr animali in lattazione, produzione tot, nr problemi segnalati per classe triage;"Riepilogo mandria/gruppo con dati disponibili:
{tabella}
Separare sempre segnali da conferme registrate e dichiarare domini non aggiornati.";Sezione | Valore | Nota | Dati usati;Mancano aggregati aggiornati, denominatore animali attivi o storico sufficiente.;"Non dire 'sta bene' se mancano dati; distinguere assenza di segnale da assenza di dato. Non usare priorità non implementata; non diagnosticare a livello mandria.";Supportato se aggregati presenti;canonical;"Stalla AFI5 – 30 agosto 2026

Bufale in lattazione: 443
Produzione totale latte: 2 636 kg
Media per bufala: 5,94 kg/giorno
Scostamento medio dalla curva attesa: –40 % (residual rel = ‑0,40)
Conducibilità media latte: 8,12 (normale)
Volatilità residuo: 0,27 (instabilità moderata)


Produzione giornaliera (ultimi 7 gg) sotto la media attesa, con residual rel tra –0,59 e –0,32.



Rischi segnalati (heat stress, valutazione 25‑08‑2026):

#2516: probabilità 65 % — perdita stimata 8,8 kg/giorno
#3118: probabilità 76 % — perdita stimata 8,1 kg/giorno
#1320: probabilità 73 % — perdita stimata 7,7 kg/giorno


Azioni consigliate

Gestione termica: aumentare ventilazione nelle aree di mungitura e alimentazione; attivare nebulizzatori o spruzzatori d’acqua nelle ore più calde; assicurare acqua fresca e illimitata; suddividere la somministrazione di foraggio in più pasti per ridurre il carico termico.
Monitorare quotidianamente le tre bufale a rischio, verificando produzione, ruminazione e temperatura corporea (se disponibile) […]";57579;1;False;9A00028D5BD109A80A;[17:19, 31/08/2026] Marica Marches:;2026-08-31T17:18:13;2026-08-31T17:19:19;True;OK;PASS;PASS;PASS;N/A;herd_query;1320,2516,3118;results;;PASS;PASS;;1;1
