run_id;run_mode;sequence_no;attempt_no;attempt_uid;test_id;case_id;area;suite_type;scenario;scenario_turn;block;variant_index;variant_type;variant_source;previously_executed;prior_validated;prior_result;source_case_id;source_mapping;question;evaluation_profile;expected_scope;expected_animal;input_data;expected_behavior;expected_fields;fallback;guardrail;support_current;probe_type;enabled;origin;methodology_status;test_layer;legacy_test_id;animal_explicit;evaluator_dimensions;response;latency_ms;message_count;response_truncated;message_ids;whatsapp_metadata;send_system_timestamp;system_timestamp;collector_success;collector_note;collector_status;semantic_status;intent_status;scope_status;animal_status;context_status;implicit_context_status;temporal_status;availability_status;availability_signal;fallback_status;detected_scope;detected_animals;response_class;guardrail_flags;advice_flags;metric_flags;quality_flags;core_status;overall_status;error_flags;attempts_total;chosen_attempt_no
AUTO_20260831_195716;all;26;1;SEL_MUNG_009_V2_A1;SEL_MUNG_009_V2;SEL_MUNG_009;MUNGITURA;functional;FUNCTIONAL_MUNGITURA;;SEL_MUNG_009;2;paraphrase;package_variant;False;False;;PROD_002;exact_cross_area;cali oltre 5 kg;production_drop_threshold;herd;;ID, gruppo, lattazione, DIM, baseline individuale (media n giorni), ultima produzione produzione;"Animali con calo superiore a {X} kg:
{tabella}
La tabella è ordinata per scostamento produttivo, non per priorità.";Animale | DIM | Gruppo | Latte attuale | Baseline | Calo kg | Calo % | Note;Manca produzione, baseline o soglia interpretabile.;"Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se produzione e baseline presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#1320 (L14, DIM 86): 3,0 kg – attesi 12,48 kg (-9,48 kg, -76%)
#2468 (L3, DIM 55): 6,8 kg – attesi 15,76 kg (-8,96 kg, -57%)
#2500 (L3, DIM 52): 9,1 kg – attesi 15,83 kg (-6,73 kg, -43%)
#2516 (L2, DIM 17): 3,4 kg – attesi 12,32 kg (-8,92 kg, -72%)
#2530 (L2, DIM 124): 5,6 kg – attesi 11,37 kg (-5,77 kg, -51%)
#3079 (L2, DIM 60): 6,7 kg – attesi 14,86 kg (-8,16 kg, -55%)
#3118 (L2, DIM 62): 9,6 kg – attesi 14,78 kg (-5,18 kg, -35%)
#3143 (L2, DIM 31): 8,8 kg – attesi 14,64 kg (-5,84 kg, -40%)
#5762 (L3, DIM 226): 0,5 kg – attesi 6,63 kg (-6,13 kg, -92%)
#726 (L2, DIM 222): 0,6 kg – attesi 7,19 kg (-6,59 kg, -92%)
#8042 (L1, DIM 214): 1,8 kg – attesi 7,15 kg (-5,35 kg, -75%)
#8058 (L2, DIM 60): 6,7 kg – attesi 14,86 kg (-8,16 kg, -55%)
#8071 (L1, DIM 221): 0,8 kg – attesi 6,94 kg (-6,14 kg, -88%)
#9612 (L5, DIM 26): 7,7 kg – attesi 12,78 kg (-5,08 kg, -40%)


Cali > 5 kg in bufale sono solitamente legati a mastite (clinica o subclinica), stress termico, chetosi, dolore locomotore o carenze nutrizionali.

Controllare conducibilità e SCC del latte; se elevati, prelevare campione per coltura […]";35196;1;False;EE6E9D34D0DF07F5E4;[20:19, 31/08/2026] Marica Marches:;2026-08-31T20:18:58;2026-08-31T20:19:42;True;OK;PASS;REVIEW;REVIEW;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;726,1320,2468,2500,2516,2530,3079,3118,3143,5762,8042,8058,8071,9612;results;;ACTION_ADVICE;;ACTION_ADVICE;REVIEW;REVIEW;;1;1
AUTO_20260831_195716;all;27;1;SEL_MUNG_001_V3_A1;SEL_MUNG_001_V3;SEL_MUNG_001;MUNGITURA;functional;FUNCTIONAL_MUNGITURA;;SEL_MUNG_001;3;paraphrase;package_variant;False;False;;MUNG_007;adapted;chi ha dato poco latte ora?;low_milking_yield_list;herd;;lista animali, produzione baseline, produzione attesa, media mandria, media gruppo, animal ID, gruppo, DIM;"L'ultima sessione di mungitura ha registrato ""#n animali"" con una bassa produzione. Ecco i peggiori:";Animale | DIM | Gruppo | Ultima mungitura | Latte ultima mungitura | Atteso | Differenza | Intervallo mungitura;Mancano produzione ultima mungitura o baseline attesa.;"Non usare produzione per mungitura isolata come segnale clinico. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se dati robot presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#5127 (L5, DIM 423): 0,5 kg — attesi 1,63 kg (-1,13 kg, -69 %)
#5762 (L3, DIM 226): 0,5 kg — attesi 6,63 kg (-6,13 kg, -92 %)


Le due bufale mostrano la più bassa produzione odierna. Un calo così marcato è tipico di:

mastite (clinica o subclinica) → la conducibilità del latte e le SCC aumentano rapidamente;
stress termico → se il THI è sopra 68, la temperatura corporea e la respirazione aumentano, riducendo l’assunzione di cibo e la resa;
chetosi o deficit energetico → particolarmente nelle prime settimane di lattazione;
dolore locomotore → zoppia o problemi articolari limitano le visite al robot di mungitura;
carenze nutrizionali → mancato apporto di energia o proteine.


Cosa fare subito:

controlla la conducibilità media del latte e, se elevata, preleva un campione per coltura;
verifica il THI di oggi; se > 68, attiva ventilazione, nebulizzatori o spruzzi d’acqua;
osserva la deambulazione delle due bufale; in caso di zoppia contatta il veterinario ortopedico;
rivedi la razione, assicurandoti un apporto energetico adeguato (concentrati, glucosio) soprattutto per le prime settimane di lattazione […]";34076;1;False;8B182DBABE36BE9BBA;[20:20, 31/08/2026] Marica Marches:;2026-08-31T20:19:47;2026-08-31T20:20:29;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;5127,5762;results;;ACTION_ADVICE|NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;28;1;SEL_MUNG_003_V3_A1;SEL_MUNG_003_V3;SEL_MUNG_003;MUNGITURA;functional;FUNCTIONAL_MUNGITURA;;SEL_MUNG_003;3;paraphrase;package_variant;False;False;;MUNG_001;exact;quali bufale sono indietro con la mungitura?;milking_delay_list;herd;;ID, gruppo,  DIM,  ultima sessione registrata, ultima produzione, numero di sessioni nelle ultime 24h;Gli animali con maggiore ritardo tra le mungiture sono i seguenti:;Animale | DIM | Parità | Gruppo | Ultima mungitura | Ore da ultima mungitura | Soglia attesa | Produzione media 7g | Note dati;Manca ultima mungitura, stato attivo/in lattazione o soglia/intervallo atteso.;"Non associare ritardo a malattia senza altri segnali. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se dati robot presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#1320 (L14, DIM 86): 1 visita (attese 2, -50%)
#165 (L6, DIM 228): 1 visita (attese 2, -50%)
#2422 (L2, DIM 274): 1 visita (attese 2, -50%)
#2428 (L7, DIM 178): 1 visita (attese 2, -50%)
#2467 (L2, DIM 240): 1 visita (attese 2, -50%)
#2481 (L2, DIM 214): 1 visita (attese 2, -50%)
#2530 (L2, DIM 124): 1 visita (attese 2, -50%)
#2997 (L2, DIM 127): 1 visita (attese 2, -50%)
#3079 (L2, DIM 60): 1 visita (attese 2, -50%)
#3143 (L2, DIM 31): 1 visita (attese 2, -50%)
#3177 (L1, DIM 205): 1 visita (attese 2, -50%)
#3192 (L1, DIM 209): 1 visita (attese 2, -50%)
#3196 (L1, DIM 212): 1 visita (attese 2, -50%)
#395 (L2, DIM 278): 1 visita (attese 2, -50%)
#474 (L2, DIM 285): 1 visita (attese 2, -50%)
#5127 (L5, DIM 423): 1 visita (attese 2, -50%)
#5654 (L4, DIM 201): 1 visita (attese 2, -50%)
#5716 (L3, DIM 233): 1 visita (attese 2, -50%)


Azioni consigliate:

Controllare la conducibilità media del latte (valori > 8 indicano possibile mastite).
Verificare la deambulazione per individuare eventuali zoppie o dolore locomotore.
Misurare il THI; se supera 68 attivare ventilazione, nebulizzatori o spruzzi d’acqua […]";37342;1;False;565A1C6224DADF8D2E;[20:21, 31/08/2026] Marica Marches:;2026-08-31T20:20:34;2026-08-31T20:21:20;True;OK;PASS;FAIL;FAIL;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;165,395,474,1320,2422,2428,2467,2481,2530,2997,3079,3143,3177,3192,3196,5127,5654,5716;results;;;;;FAIL;FAIL;;1;1
AUTO_20260831_195716;all;29;1;SEL_MUNG_008_V3_A1;SEL_MUNG_008_V3;SEL_MUNG_008;MUNGITURA;functional;FUNCTIONAL_MUNGITURA;;SEL_MUNG_008;3;paraphrase;package_variant;False;False;;PROD_001;exact_cross_area;chi sta perdendo latte?;production_drop_list;herd;;ID, gruppo, lattazione, DIM, baseline individuale (media n giorni), ultima produzione produzione, delta produzione;Gli animali con il maggiore calo individuale sono i seguenti:;Animale | DIM | Parità | Gruppo | Latte attuale | Baseline/media | Delta kg | Delta % | Segnali associati;Manca produzione aggiornata o baseline/media recente.;Non indicare causa certa del calo se non ci sono segnali concordanti.;Supportato se produzione e baseline presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"1320 (L14, DIM86): 3,0 kg – 12,48 kg (-9,48 kg, -76 %)

2468 (L3, DIM55): 6,8 kg – 15,76 kg (-8,96 kg, -57 %)

2516 (L2, DIM17): 3,4 kg – 12,32 kg (-8,92 kg, -72 %)

3079 (L2, DIM60): 6,7 kg – 14,86 kg (-8,16 kg, -55 %)

8058 (L2, DIM60): 6,7 kg – 14,86 kg (-8,16 kg, -55 %)

2500 (L3, DIM52): 9,1 kg – 15,83 kg (-6,73 kg, -43 %)

726 (L2, DIM222): 0,6 kg – 7,19 kg (-6,59 kg, -92 %)

8071 (L1, DIM221): 0,8 kg – 6,94 kg (-6,14 kg, -88 %)

5762 (L3, DIM226): 0,5 kg – 6,63 kg (-6,13 kg, -93 %)

165 (L6, DIM228): 0,6 kg – 5,40 kg (-4,80 kg, -89 %)



Le perdite più marcate in queste bufale sono tipicamente legate a mastite (controllare conducibilità e SCC), stress termico (THI > 68 → attivare ventilazione/fan‑sprinkler), deficit energetico nelle prime settimane di lattazione (DIM < 30) o problemi locomotori che riducono le visite al robot […]";46936;1;False;8CEB06B0E014BD2D99;[20:22, 31/08/2026] Marica Marches:;2026-08-31T20:21:25;2026-08-31T20:22:19;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;165,726,1320,2468,2500,2516,3079,5762,8058,8071;results;;;;;PASS;PASS;;1;1
AUTO_20260831_195716;all;30;1;SEL_PROD_001_V0_A1;SEL_PROD_001_V0;SEL_PROD_001;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_001;0;canonical;manual_selected;False;False;;PROD_006;exact;chi produce meno?;low_production_list;herd;;ID, gruppo,DIM, ultima produzione, media gruppo, delta produzione;"Animali sotto la media del proprio gruppo:
{tabella}
Questo confronto è più utile se il gruppo è omogeneo per DIM/parità.";Animale | DIM | Parità | Gruppo | Latte attuale | Media gruppo | Delta vs gruppo | Delta vs se stessa;Manca gruppo o media gruppo calcolabile.;Non giudicare animale senza considerare DIM/parità quando disponibili.;Supportato se produzione e baseline presenti;canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#5127 (L5, DIM 423): 0,5 kg — attesi 1,63 kg (-1,13 kg, -69 %)
#5762 (L3, DIM 226): 0,5 kg — attesi 6,63 kg (-6,13 kg, -92 %)


Le due bufale mostrano la produzione più bassa della giornata; la #5762 presenta il più grande scostamento dalla curva attesa, indicando un possibile problema più serio.



Azioni rapide: controllare la conducibilità del latte per mastite, verificare il THI e attivare il raffreddamento se >68, ispezionare la deambulazione per dolore o zoppia e rivedere la razione energetica, soprattutto se la lactazione è precoce. Rivalutare la produzione fra 24‑48 h per confermare l’efficacia degli interventi.



Se vuoi approfondisco una di queste bufale.";34877;1;False;94E83FF6E39C00368C;[20:23, 31/08/2026] Marica Marches:;2026-08-31T20:22:32;2026-08-31T20:23:14;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;5127,5762;results;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;31;1;SEL_PROD_002_V0_A1;SEL_PROD_002_V0;SEL_PROD_002;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_002;0;canonical;manual_selected;False;False;;PROD_005;exact;quale gruppo è calato nella produzione?;group_production_drop;group;;gruppo, n animali, produzione gruppo corrente, produzione baseline gruppo utlimi 7 gg, delta produzione gruppo;"Confronto produzione per gruppo:
{tabella}
Se il calo è concentrato nel gruppo, verificare anche fattore ambientale/gestionale/alimentare.";Gruppo | Animali | Latte medio attuale | Baseline gruppo | Delta kg/capo | THI | Note;Mancano gruppi o baseline produttive di gruppo.;Non concludere razione/ambiente senza dati di supporto.;Supportato se produzione e baseline presenti;canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Dati (media residuo relativo rispetto alla curva attesa)

P2: –0,268 (-27 %)
P3: –0,237 (-24 %)
P1: –0,233 (-23 %)
P4+: –0,224 (-22 %)


Il gruppo con il calo più marcato è P2, cioè le bufale di seconda lattazione, con una diminuzione di circa il 27 % rispetto alla produzione prevista.



Possibili cause generali del calo

Stress termico (THI > 68) che riduce l’assunzione di cibo e la produzione di latte.
Mastite subclinica: aumento della conducibilità o della SCC può limitare il flusso di latte.
Cheto‑acidosi nei primi giorni di lattazione, soprattutto se la razione energetica è insufficiente.
Problemi locomotori o difficoltà di accesso al robot di mungitura, che riducono le visite giornaliere.


Azioni consigliate per le bufale P2

Controllare la conducibilità media del latte; se superiore a 8 mS/cm valutare eventuale mastite e applicare igiene del capezzolo.
Verificare il THI giornaliero; se sopra 68 attivare ventilatori, nebulizzatori o spruzzi d’acqua.
Rivalutare la razione energetica nelle prime 30 giorni di lattazione; considerare supplementi di glucosio o propoli […]";29384;1;False;6406AB3AF697D1CA9C;[20:23, 31/08/2026] Marica Marches:;2026-08-31T20:23:19;2026-08-31T20:23:57;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;group;;narrative;;NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;32;1;SEL_PROD_003_V0_A1;SEL_PROD_003_V0;SEL_PROD_003;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_003;0;canonical;manual_selected;False;False;;PROD_007;exact;perché animale 3118 ha calato?;production_drop_reason;animal;3118;DIM, gruppo, lattazione, delta produzione, allarmi attivi triage/probabilità patologia;"La {animal_id} è sotto il suo andamento recente di {production_delta_kg} kg.
{tabella}
Se conducibilità/SCC sono alterati, verifica latte e mammella; se ruminazione è bassa, controlla appetito/stato generale; se il gruppo cala con THI alto, valuta contesto ambientale.";Animale | Latte attuale | Baseline | Delta kg | Ruminazione | Conducibilità | SCC score | THI | Mungiture | Esito PECUS;Manca produzione/baseline o dati associati.;Non dare causa unica se segnali discordanti o assenti.;Supportato se produzione e baseline presenti;canonical;True;LLM_QUESTION_SET;active;functional;;True;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#3118: -48,4 % — perdita prevista 8,1 kg/giorno
3118, heat stress, probabilità 76 %

Prevista perdita 8,1 kg di latte al giorno (≈ 48 % sotto la produzione attesa).

Segnali: calo produzione acuto -0,28 %, 24 h di caldo, perdita prevista 8,07 kg/giorno.

Azioni: potenzia ventilazione e, se presenti, pannelli evaporativi o nebulizzatori; verifica che le abbeveratoi offrano acqua fresca e abbondante; riduci la densità energetica del concentrato, aggiungendo grassi a catena media ed elettroliti; distribuisci le visite al robot di mungitura per evitare sovraffollamento nelle ore più calde; monitora THI e la produzione ogni 12 h, rivalutando la perdita dopo 24‑48 h.



Se vuoi approfondisco le impostazioni dei sistemi di raffreddamento.";32189;1;False;6AAD68D1A0628B4625;[20:24, 31/08/2026] Marica Marches:;2026-08-31T20:24:02;2026-08-31T20:24:42;True;OK;PASS;PASS;PASS;PASS;PASS_EXPLICIT;PASS;N/A;N/A;N/A;;N/A;animal;3118;results;NUTRITIONAL_PRESCRIPTION_REVIEW;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;NUTRITIONAL_PRESCRIPTION_REVIEW|ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;33;1;SEL_PROD_004_V0_A1;SEL_PROD_004_V0;SEL_PROD_004;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_004;0;canonical;manual_selected;False;False;;PROD_008;exact;quanti/quali animali mi costano di più?;economic_loss_list;herd;;ID, gruppo, DIM, produzione baseline, delta ultimi 7 gg, costo totale, produzione baseline  gruppo;"Animali con maggiore perdita economica stimata dai dati disponibili:
{tabella}
Mostra sempre se il prezzo latte è reale o default e il periodo della stima.";Animale | DIM | Gruppo | Calo kg/g | Prezzo latte usato | Perdita €/g | Base calcolo | Note;Manca prezzo latte esplicito, baseline o perdita calcolabile: non stimare il costo in euro. Se possibile mostra solo la perdita produttiva disponibile e indica l'input mancante.;Non mostrare euro e non usare prezzi/default non esplicitamente disponibili nel dataset o nella configurazione corrente.;"Supportato solo se sono disponibili baseline/perdita e prezzo latte esplicito; altrimenti usare fallback senza stimare euro.";canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#2516: ketosis (prob. 0,78) – perdita 8,78 kg/24 h
#3118: ketosi / heat‑stress (prob. 0,78 / 0,76) – perdita 8,07 kg/24 h
#1320: heat‑stress (prob. 0,73) – perdita 7,70 kg/24 h
#444: mastite al parto / ketosi (prob. 0,75 / 0,70) – perdita 6,46 kg/24 h
#2468: ketosi (prob. 0,70) – perdita 6,39 kg/24 h
#2448: ketosi (prob. 0,67) – perdita 5,97 kg/24 h
#2500: ketosi (prob. 0,67) – perdita 5,88 kg/24 h
#9559: ketosi (prob. 0,66) – perdita 5,74 kg/24 h
#3002: heat‑stress (prob. 0,70) – perdita 5,11 kg/48 h
#2997: heat‑stress (prob. 0,68) – perdita 4,82 kg/24 h


Le perdite stimate per tutti i 25 animali segnalati ammontano a ≈ 122,6 kg di latte al giorno, cioè il “costo” più elevato della mandria.



Interventi prioritari

Ketosi (animali 2516, 3118, 444, 2468, 2448, 2500, 9559): aumentare densità energetica della razione, monitorare BHBA nel latte o sangue e intervenire sopra 1,2 mmol/L con propilene glicole.
Heat‑stress (animali 3118, 1320, 3002, 2997): installare ventilazione forzata e nebulizzatori, mantenere THI < 68, fornire acqua fresca continua e ridurre concentrati nelle ore più calde […]";38143;1;False;B32ABE485BF01090C6;[20:25, 31/08/2026] Marica Marches:;2026-08-31T20:24:47;2026-08-31T20:25:33;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;444,1320,2448,2468,2500,2516,2997,3002,3118,9559;results;NUTRITIONAL_PRESCRIPTION_REVIEW;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;NUTRITIONAL_PRESCRIPTION_REVIEW|ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;34;1;SEL_PROD_005_V0_A1;SEL_PROD_005_V0;SEL_PROD_005;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_005;0;canonical;manual_selected;False;False;;PROD_010;exact;chi perde latte da più giorni?;persistent_milk_loss;herd;;ID, gruppo, dIM, produzione baseline, delta ultimi 7 gg, n giorni sotto baseline;"Animali con calo produttivo persistente:
{tabella}
Distinguere se il segnale è individuale o condiviso dal gruppo.";Animale | DIM | Gruppo | Giorni sotto baseline | Calo medio kg | Calo massimo | Segnali associati | Ultimo esito;Manca storico produzione sufficiente.;Non usare 'cronico' senza regola validata e storico clinico.;Supportato se produzione e baseline presenti;canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Dati raccolti (as of 2026‑08‑29):

#150: 1 giorno deviante — conducibilità +4,3 σ
#7025: 1 giorno deviante — conducibilità +5,5 σ, resa –1,7 σ
#2543: 1 giorno deviante — conducibilità +9,6 σ


Al momento nessuna bufala mostra perdita di latte per più di un giorno; la deviazione più prolungata è di 1 giorno per le tre segnalate.



Azioni da considerare:

Verificare la conducibilità e, se sopra i limiti, prelevare campioni di latte per escludere mastite subclinica.
Controllare l’accesso al robot di mungitura e la frequenza delle mungiture.
Monitorare temperature e umidità; se il THI è elevato aumentare ventilazione o nebulizzatori.
Rivalutare la razione (energia, proteine) per garantire apporto sufficiente in periodi di stress termico.


Se vuoi approfondire uno di questi animali, fammi sapere.";23269;1;False;92B4225C2123C2E9BC;[20:26, 31/08/2026] Marica Marches:;2026-08-31T20:25:38;2026-08-31T20:26:09;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;PASS;herd_query;150,2543,7025;no_data;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|VALID_ZERO_RESULT;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;35;1;SEL_PROD_001_V1_A1;SEL_PROD_001_V1;SEL_PROD_001;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_001;1;paraphrase;package_variant;False;False;;PROD_006;exact;chi è sotto il gruppo?;low_vs_group;herd;;ID, gruppo,DIM, ultima produzione, media gruppo, delta produzione;"Animali sotto la media del proprio gruppo:
{tabella}
Questo confronto è più utile se il gruppo è omogeneo per DIM/parità.";Animale | DIM | Parità | Gruppo | Latte attuale | Media gruppo | Delta vs gruppo | Delta vs se stessa;Manca gruppo o media gruppo calcolabile.;Non giudicare animale senza considerare DIM/parità quando disponibili.;Supportato se produzione e baseline presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Puoi indicarmi a quale gruppo ti riferisci?

Gruppo bufale a rischio (segnalate dal triage)
Gruppo di parità (P1, P2, P3, P4+) o di fase di lattazione (early, mid, late)
Un altro raggruppamento (ad es. “animali da monitorare”, “animali con perdita prolungata”, ecc.)


Fammi sapere così ti fornisco l’elenco preciso.";13356;1;False;6E8AC331A285B8217E;[20:26, 31/08/2026] Marica Marches:;2026-08-31T20:26:14;2026-08-31T20:26:34;True;OK;PASS;FAIL;FAIL;REVIEW;N/A;REVIEW;N/A;N/A;N/A;;N/A;unclear;;narrative;;;;HERD_SCOPE_UNCLEAR;FAIL;FAIL;HERD_SCOPE_UNCLEAR;1;1
AUTO_20260831_195716;all;36;1;SEL_PROD_002_V1_A1;SEL_PROD_002_V1;SEL_PROD_002;PRODUZIONE;functional;FUNCTIONAL_PRODUZIONE;;SEL_PROD_002;1;paraphrase;package_variant;False;False;;PROD_005;exact;il gruppo fresche sta calando?;group_production_drop;group;;gruppo, n animali, produzione gruppo corrente, produzione baseline gruppo utlimi 7 gg, delta produzione gruppo;"Confronto produzione per gruppo:
{tabella}
Se il calo è concentrato nel gruppo, verificare anche fattore ambientale/gestionale/alimentare.";Gruppo | Animali | Latte medio attuale | Baseline gruppo | Delta kg/capo | THI | Note;Mancano gruppi o baseline produttive di gruppo.;Non concludere razione/ambiente senza dati di supporto.;Supportato se produzione e baseline presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Dati

Residuo medio recente per le bufale in fase fresh: -10,6 %
Residuo medio del periodo precedente: -4,5 %
Scostamento di circa –6 punti percentuali, quindi la produzione è in calo.



Spiegazione

Il calo nella fase fresh è comune nei primi giorni di lattazione per:

Bilancio energetico negativo e possibile chetosi per ingestione di fibra insufficiente.
Acidosi ruminale subclinica quando la razione contiene troppi concentrati.
Mastite subclinica che riduce la resa.
Stress termico o scarsa comodità alla mangiatoia (spazio < 0,20 m per capo).


Azioni consigliate

Garantire 21‑22 h di accesso continuo alla mangiatoia; spazio ≥ 0,20 m per capo.
Fornire razione ricca di fibra (fieno, foraggi di buona qualità) e limitare i concentrati; aggiungere additivi antiketogenici se BHBA > 1,2 mmol/L.
Monitorare settimanalmente BHBA e conducibilità latte nei primi 30 gg; intervenire con integratori o trattare mastite se necessario.
Mantenere THI < 68 (ventilazione, acqua fresca) e pulizia ottimale della stalla.
Verificare regolarità delle mungiture (≥ 2 volte al giorno) e risolvere eventuali guasti.


Se vuoi approfondire un singolo capo fammi sapere l’identificativo.";39234;1;False;25847BB99326744ECB;[20:27, 31/08/2026] Marica Marches:;2026-08-31T20:26:39;2026-08-31T20:27:27;True;OK;PASS;REVIEW;REVIEW;FAIL;N/A;FAIL;N/A;N/A;N/A;;N/A;unclear;;results;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;GROUP_SCOPE_UNCLEAR|ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;FAIL;FAIL;GROUP_SCOPE_UNCLEAR;1;1
